Frame,00000_7254825.mp4,00000_7254940.mp4,00000_7602210.mp4,00000_7602289.mp4,00000_7683924.mp4,00000_7684007.mp4,00001_7324292.mp4,00001_7324406.mp4,00001_7581965.mp4,00001_7582059.mp4,00001_7597467.mp4,00001_7597562.mp4,00001_7669248.mp4,00001_7680402.mp4,00001_7753722.mp4,00001_7753842.mp4,00002_7584394.mp4,00002_7584482.mp4,00002_7675336.mp4,00002_7675436.mp4,00002_7675536.mp4,00002_7686843.mp4,00002_7686937.mp4,00002_7764734.mp4,00002_7764829.mp4,00002_7764931.mp4,00003_7277316.mp4,00003_7365958.mp4,00003_7366062.mp4,00003_7529394.mp4,00003_7617850.mp4,00003_7703835.mp4,00003_7704085.mp4,00003_7748990.mp4,00004_7249964.mp4,00004_7336863.mp4,00004_7366134.mp4,00004_7452269.mp4,00004_7517376.mp4,00004_7600965.mp4,00004_7614257.mp4,00004_7664584.mp4,00004_7758265.mp4,00004_7758368.mp4,00006_7582946.mp4,00006_7583030.mp4,00006_7599772.mp4,00006_7599877.mp4,00006_7669422.mp4,00006_7669736.mp4,00006_7686658.mp4,00006_7686751.mp4,00006_7758586.mp4,00006_7758680.mp4,00007_7254615.mp4,00007_7582698.mp4,00007_7582830.mp4,00007_7597972.mp4,00007_7598392.mp4,00007_7604853.mp4,00007_7604943.mp4,00007_7669009.mp4,00007_7669078.mp4,00007_7753485.mp4,00007_7753573.mp4,00008_7324796.mp4,00008_7324901.mp4,00008_7582280.mp4,00008_7582361.mp4,00008_7676104.mp4,00008_7676188.mp4,00008_7692595.mp4,00008_7692675.mp4,00008_7758797.mp4,00008_7759084.mp4,00009_113.mp4,00009_7252979.mp4,00009_7324524.mp4,00009_7324617.mp4,00009_7579011.mp4,00009_7579188.mp4,00009_7664986.mp4,00009_7751897.mp4,00009_7751978.mp4,00009_7763361.mp4,00010_0.mp4,00010_7254091.mp4,00010_7254123.mp4,00010_7337483.mp4,00010_7580809.mp4,00010_7675761.mp4,00010_7675910.mp4,00011_65721.mp4,00011_7337181.mp4,00011_7337333.mp4,00011_7676373.mp4,00011_7676483.mp4,00011_7692778.mp4,00011_7692860.mp4,00011_7754881.mp4,00011_7755006.mp4,00011_7765288.mp4,00012_7255211.mp4,00012_7255319.mp4,00012_7255828.mp4,00012_7578763.mp4,00012_7579104.mp4,00012_7602013.mp4,00012_7669504.mp4,00012_7669645.mp4,00012_7679870.mp4,00012_7751674.mp4,00013_7532547.mp4,00013_7537328.mp4,00013_7575010.mp4,00013_7627039.mp4,00013_7662548.mp4,00013_7704695.mp4,00013_7748443.mp4,00013_971513.mp4,00014_7254352.mp4,00014_7336987.mp4,00014_7597280.mp4,00014_7597379.mp4,00014_7680212.mp4,00014_7680299.mp4,00014_7763970.mp4,00014_7764064.mp4,00015_A_20230216_135723.mp4,00015_A_20230216_135910.mp4,00015_A_20230216_140448.mp4,00015_A_20230216_140745.mp4
196,39.610162037037036,44.42577546296296,39.49136574074074,42.49993055555556,35.74321759259259,33.76908564814815,34.51611111111111,34.11688657407407,39.463032407407404,34.39504629629629,41.98569444444445,41.78548611111111,41.46429398148148,39.846099537037034,36.72429398148148,33.34261574074074,30.23460648148148,32.64604166666667,34.13987268518518,29.785428240740742,31.533645833333335,33.99420138888889,28.249097222222222,34.065497685185186,32.27642361111111,29.99400462962963,37.58108796296296,39.18298611111111,45.62996527777778,34.71892361111111,44.01951388888889,34.83128472222222,38.065810185185185,44.2422337962963,42.01753472222222,41.60362268518519,47.49086805555555,37.48903935185185,42.5925462962963,44.74525462962963,35.900173611111114,37.305902777777774,49.01982638888889,42.24376157407407,36.772777777777776,34.59787037037037,38.01737268518519,40.06440972222222,37.61802083333333,43.302314814814814,43.99716435185185,40.792488425925924,44.02354166666667,45.62009259259259,34.27689814814815,45.891840277777774,40.464733796296294,46.87331018518518,45.686527777777776,42.77934027777778,44.60947916666667,50.443217592592596,42.85168981481481,40.56824074074074,35.600833333333334,37.544375,36.631967592592595,37.64137731481482,40.43976851851852,40.16734953703704,35.45423611111111,39.410868055555554,38.99987268518519,46.282106481481485,44.331180555555555,48.47826388888889,56.67356481481482,53.35150462962963,47.44550925925926,43.60564814814815,40.0152662037037,42.862627314814816,50.05929398148148,40.67957175925926,43.31060185185185,36.53797453703704,38.35855324074074,38.35855324074074,34.133148148148145,40.20789351851852,33.83457175925926,39.7375,49.92614583333334,42.35181712962963,43.2097337962963,39.69618055555556,40.87649305555556,44.8927662037037,43.809270833333336,45.1565162037037,43.969733796296296,50.08857638888889,40.431226851851854,38.61858796296296,41.90012731481482,38.59634259259259,37.74130787037037,38.65616898148148,38.39806712962963,35.94988425925926,34.07416666666666,36.00540509259259,43.057858796296294,42.12890046296296,44.089953703703706,40.61534722222222,49.74695601851852,44.285439814814815,49.35949074074074,48.406979166666666,43.13497685185185,41.826331018518516,42.059074074074076,40.37965277777778,41.515462962962964,43.872395833333336,40.912592592592596,45.09729166666666,38.26242042824074,44.248682002314816,35.49203366126543,33.11010079089506
197,39.61232638888889,44.294189814814814,39.4918287037037,42.50700231481481,35.74344907407407,33.76894675925926,34.59322916666667,34.097060185185185,39.4825,34.41067129629629,41.990451388888886,41.77818287037037,41.464930555555554,39.851469907407406,36.69159722222222,33.33753472222222,30.24238425925926,32.64517361111111,34.14462962962963,29.78383101851852,31.531921296296296,33.99002314814815,28.24945601851852,33.542685185185185,31.74298611111111,29.996608796296297,37.58680555555556,39.19612268518519,45.61756944444444,34.72770833333333,44.26125,34.823877314814816,38.05863425925926,44.067696759259256,41.996817129629626,41.60207175925926,47.48438657407407,37.49305555555556,42.591134259259256,44.74778935185185,35.39190972222222,37.31944444444444,49.021875,42.24181712962963,36.7846875,34.59903935185185,38.0168287037037,40.0616087962963,37.61487268518518,43.30519675925926,43.99974537037037,40.796469907407406,44.02087962962963,45.61668981481481,34.27753472222222,45.88797453703704,40.4675,46.87178240740741,45.68606481481481,42.781030092592594,44.60954861111111,50.43313657407408,42.849837962962965,40.571608796296296,35.60625,37.549502314814816,36.60913194444444,37.65097222222222,40.44820601851852,40.158993055555555,35.460520833333334,39.40972222222222,38.88944444444444,46.28326388888889,44.33085648148148,48.47965277777778,56.676516203703706,53.35282407407407,47.42047453703704,43.60775462962963,40.015902777777775,42.724189814814814,50.068703703703704,40.6797337962963,43.31090277777778,36.543935185185184,38.360983796296296,38.360983796296296,34.12513888888889,40.084328703703704,33.82440972222222,39.65699074074074,49.92526620370371,42.35715277777778,43.21180555555556,39.63900462962963,40.882337962962964,44.86574074074074,43.829548611111115,45.179652777777775,43.95344907407407,50.09368055555556,40.43511574074074,38.614375,41.90423611111111,38.59949074074074,37.73915509259259,38.629247685185184,38.399791666666665,35.95216435185185,34.120810185185185,36.023159722222225,43.06267361111111,42.085960648148145,44.01435185185185,40.62113425925926,49.74777777777778,44.2559375,49.35828703703704,48.3355787037037,43.12170138888889,41.83246527777778,42.05542824074074,40.36827546296296,41.51866898148148,43.87228009259259,40.90267361111111,45.09789351851852,38.28869357638889,44.20962962962963,35.37170138888889,33.081477141203706
198,39.61958333333333,44.29196759259259,39.490636574074074,42.51818287037037,35.741145833333334,33.77730324074074,34.6012962962963,34.06175925925926,39.502361111111114,34.42769675925926,41.99570601851852,41.771828703703704,41.46447916666666,39.852789351851854,36.65677083333333,33.329861111111114,30.251631944444444,33.280150462962965,34.148981481481485,29.782060185185184,31.531458333333333,33.98803240740741,28.252349537037038,33.548657407407404,31.265439814814815,29.999444444444446,37.59424768518519,39.20943287037037,45.60554398148148,34.73357638888889,44.266030092592594,34.817314814814814,38.05662037037037,44.068773148148146,41.98113425925926,41.59961805555555,47.471689814814816,37.49944444444444,42.190752314814816,44.751412037037035,35.39736111111111,37.329606481481484,49.022141203703704,42.24210648148148,36.798356481481484,34.600717592592595,38.201655092592596,40.06217592592593,37.61152777777778,43.31109953703704,43.92958333333333,40.802881944444444,44.02209490740741,45.61883101851852,34.27754629629629,45.88388888888889,40.47152777777778,46.866585648148146,45.687025462962964,42.78180555555556,44.35011574074074,50.41605324074074,42.845925925925926,40.5784837962963,35.60649305555555,37.556412037037035,36.59368055555556,37.40675925925926,40.45918981481481,40.15001157407407,35.46550925925926,39.409178240740744,38.907349537037035,46.28376157407408,44.020752314814814,48.48628472222222,56.68024305555556,53.3593287037037,47.39976851851852,43.60811342592593,39.65900462962963,42.7225,50.07729166666667,40.403125,43.31282407407407,36.55098379629629,38.361747685185186,38.361747685185186,34.10596064814815,39.617916666666666,33.815752314814816,39.66704861111111,49.92164351851852,42.36725694444444,43.2109837962963,39.5766087962963,40.886006944444446,44.837546296296296,43.84142361111111,45.20335648148148,43.95263888888889,50.09898148148148,40.44087962962963,38.6094212962963,41.90402777777778,38.597997685185184,37.736412037037034,38.60173611111111,38.40157407407408,35.952465277777776,33.85148148148148,36.02003472222222,43.06640046296296,42.038912037037036,43.945335648148145,40.62577546296296,49.748576388888885,44.22585648148148,49.35693287037037,48.26451388888889,43.10969907407407,41.838854166666664,42.050439814814816,40.363252314814815,41.52450231481482,43.87023148148148,40.89596064814815,45.099641203703705,38.17479697145062,44.2599112654321,35.291731288580245,33.177484085648146
199,39.62228009259259,44.2890162037037,39.49155092592593,42.52513888888889,35.73884259259259,33.79185185185185,34.603541666666665,34.031539351851855,40.466631944444444,34.445347222222225,41.99989583333333,41.764201388888885,41.46446759259259,39.85091435185185,36.637881944444445,33.32473379629629,30.263796296296295,33.1221875,34.153506944444445,29.783194444444444,31.532233796296296,33.9834375,28.25380787037037,33.54739583333333,31.26295138888889,30.00167824074074,37.60346064814815,39.227731481481484,45.59204861111111,34.74148148148148,44.26943287037037,34.81589120370371,37.928333333333335,44.06854166666667,41.73824074074074,41.59633101851852,47.45732638888889,37.50365740740741,42.192199074074075,44.75473379629629,35.400104166666665,37.34425925925926,48.9133912037037,42.23828703703704,36.80903935185185,34.60402777777778,37.84363425925926,39.939305555555556,37.6103125,43.317939814814814,43.67771990740741,40.805092592592594,44.02518518518519,45.61976851851852,34.279155092592596,45.87746527777778,40.47405092592592,46.86276620370371,45.68017361111111,42.782233796296296,44.35267361111111,50.40099537037037,42.84298611111111,40.58447916666667,35.61287037037037,37.5597337962963,36.57731481481481,37.418391203703706,40.47255787037037,40.131909722222225,35.47087962962963,39.41008101851852,38.92288194444444,45.804027777777776,44.0168287037037,48.48766203703704,56.68631944444444,53.359097222222225,47.381967592592595,43.6099537037037,39.66042824074074,42.72396990740741,49.583703703703705,40.40229166666666,43.31329861111111,36.559016203703706,38.36521990740741,38.36521990740741,34.09533564814815,39.62050925925926,33.80688657407408,39.673483796296296,49.920150462962965,42.38060185185185,43.21520833333334,39.42967592592593,40.59398148148148,44.818009259259256,43.85445601851852,45.22277777777778,43.815682870370374,50.1059375,40.4455787037037,38.60446759259259,41.906215277777775,38.601273148148145,37.73331018518518,38.57813657407407,38.40569444444444,35.95125,33.85225694444444,36.01737268518519,43.06892361111111,41.999780092592594,43.8678125,40.62935185185185,49.748900462962965,44.19185185185185,49.35841435185185,48.205104166666665,43.095671296296295,41.84638888888889,42.046967592592594,40.35453703703703,41.527743055555554,43.86744212962963,40.889270833333335,45.102800925925926,38.17717930169753,44.194532214506175,35.22682195216049,33.22107542438272
200,39.62380787037037,44.28793981481481,39.491840277777776,42.14881944444444,35.735162037037036,33.80967592592592,34.60607638888889,33.985601851851854,40.54962962962963,34.246944444444445,42.00474537037037,41.75579861111111,41.333958333333335,39.84917824074074,36.621180555555554,33.31943287037037,30.28002314814815,33.11931712962963,34.1896412037037,29.78178240740741,31.53025462962963,33.97862268518519,28.253761574074073,33.55111111111111,31.261388888888888,30.0040625,37.61547453703704,39.2412962962963,45.57920138888889,34.751157407407405,44.273148148148145,34.7146875,37.76087962962963,44.067708333333336,41.726597222222225,41.592141203703704,46.94855324074074,37.507337962962964,42.19420138888889,44.75829861111111,35.40428240740741,37.3569212962963,48.49863425925926,42.23921296296297,36.82621527777778,34.60596064814815,37.841145833333336,39.93465277777778,37.280844907407406,43.328032407407406,43.67734953703704,40.80971064814815,44.02849537037037,45.62372685185185,34.28055555555556,45.47039351851852,40.477152777777775,46.8587037037037,45.679375,42.78375,44.35547453703704,50.37984953703704,42.84085648148148,40.59076388888889,35.622951388888886,37.561527777777776,36.558055555555555,37.43267361111111,40.48418981481481,40.1134375,35.47541666666667,39.41246527777778,38.94064814814815,45.799988425925925,44.00811342592593,48.48840277777778,56.69091435185185,53.36541666666667,47.35752314814815,43.61353009259259,39.65974537037037,42.72863425925926,49.59072916666667,40.402569444444445,43.31758101851852,36.56778935185185,38.36643518518518,38.36643518518518,34.0699537037037,39.62185185185185,33.43831018518519,39.68670138888889,49.91820601851852,42.3969212962963,43.21805555555556,39.00328703703704,40.59866898148148,44.795636574074074,43.873078703703705,45.24503472222222,43.517488425925926,50.11030092592593,40.44978009259259,38.601527777777775,41.90770833333333,38.60106481481481,37.73211805555555,38.555601851851854,38.1359375,35.955173611111114,33.8509375,36.01467592592593,43.070856481481485,41.96819444444444,43.80199074074074,40.63466435185185,49.7509375,44.156782407407405,49.360625,47.99778935185185,43.08412037037037,41.85762731481481,42.04380787037037,40.34675925925926,41.43789351851852,43.863310185185185,40.88210648148148,45.10635416666667,38.15012104552469,44.15257523148148,35.23347511574074,33.25284866898148
201,39.62454861111111,44.288842592592594,39.49230324074074,42.1453125,35.72945601851852,33.8259837962963,34.609340277777775,33.938125,40.56660879629629,34.26020833333333,42.00706018518518,41.74710648148148,41.088877314814816,39.85019675925926,36.609097222222225,33.31658564814815,30.292997685185185,33.120925925925924,34.19423611111111,29.781990740740742,31.529872685185186,33.97341435185185,28.25175925925926,33.5540162037037,31.261689814814815,29.761921296296297,37.62212962962963,39.25704861111111,45.57278935185185,34.758981481481484,44.27568287037037,34.71175925925926,37.760162037037034,44.068009259259256,41.71319444444445,41.588738425925925,46.944652777777776,37.5105787037037,42.19605324074074,44.758541666666666,35.40796296296296,37.36736111111111,48.49928240740741,42.23665509259259,36.841064814814814,34.60762731481481,37.83861111111111,39.50581018518518,37.28200231481482,43.33778935185185,43.67887731481481,40.813032407407405,44.02987268518518,45.62391203703704,34.28238425925926,45.4612962962963,40.48153935185185,46.85539351851852,45.67716435185185,42.78408564814815,44.35653935185185,50.36774305555556,42.83827546296296,40.596666666666664,35.62809027777778,37.56212962962963,36.53917824074074,37.446527777777774,40.49321759259259,40.09802083333334,35.480949074074076,39.41381944444444,38.952581018518515,45.80091435185185,44.002175925925926,48.48990740740741,56.69336805555555,53.373136574074074,47.338796296296294,43.61541666666667,39.6575,42.7290625,49.59734953703704,40.40233796296296,43.31734953703704,36.58003472222222,38.37202546296297,38.37202546296297,34.04934027777778,39.62606481481482,33.42907407407407,39.69613425925926,49.91563657407407,42.40938657407408,43.22165509259259,38.95021990740741,40.599270833333335,44.777199074074076,43.882476851851855,45.26148148148148,43.51331018518518,50.11813657407407,40.45430555555556,38.59866898148148,41.90810185185185,38.60356481481482,37.72989583333333,38.52616898148148,38.1324537037037,35.954282407407405,33.851018518518515,36.01583333333333,43.07221064814815,41.94712962962963,43.73841435185185,40.63805555555555,49.7521412037037,44.06917824074074,49.03445601851852,47.64856481481481,43.07277777777778,41.86446759259259,42.04234953703704,40.34583333333333,41.43128472222222,43.85888888888889,40.87300925925926,45.108020833333335,38.22199122299383,44.16048128858025,35.0132243441358,33.282439718364195
202,39.61951388888889,44.29096064814815,39.49753472222222,42.14055555555556,35.72119212962963,33.84487268518519,34.61347222222222,33.88695601851852,40.589305555555555,34.279270833333335,42.012372685185184,41.73789351851852,41.08696759259259,39.85211805555556,36.513888888888886,33.31377314814815,30.30925925925926,33.11952546296296,34.19966435185185,29.782002314814815,31.172337962962963,33.96788194444444,28.254710648148148,33.555219907407405,31.258680555555557,29.760127314814813,37.63497685185185,39.27142361111111,45.56774305555555,34.76266203703704,44.27684027777778,34.71282407407407,37.7580787037037,44.06835648148148,41.70532407407408,41.587094907407405,46.93876157407407,37.51731481481482,42.19511574074074,44.759050925925926,35.413125,37.38064814814815,48.49903935185185,42.23626157407407,36.85831018518518,34.60913194444444,37.837361111111115,39.506018518518516,37.283622685185186,43.34628472222222,43.67979166666667,40.81601851851852,44.03353009259259,45.62778935185185,34.2812037037037,45.45947916666667,40.481875,46.84954861111111,45.680532407407405,42.78673611111111,44.35746527777778,50.34599537037037,42.838287037037034,40.604988425925924,35.63563657407408,37.562222222222225,36.52554398148148,37.45747685185185,40.12994212962963,40.07303240740741,35.48719907407408,39.41189814814815,38.9637037037037,45.80053240740741,44.00228009259259,48.48936342592592,56.692627314814814,53.37657407407407,47.324050925925924,43.6150462962963,39.65429398148148,42.73015046296296,49.59840277777778,40.40322916666667,43.31748842592592,36.38033564814815,38.37618055555556,38.37618055555556,34.01501157407407,39.6241087962963,33.42344907407407,39.707002314814815,49.91053240740741,42.42175925925926,43.227152777777775,38.89862268518519,40.6027662037037,44.75609953703704,43.892858796296295,45.27407407407407,43.50673611111111,50.12600694444444,40.46333333333333,38.59590277777778,41.904513888888886,38.60548611111111,37.72883101851852,38.741851851851855,38.131875,35.95489583333333,33.85049768518518,36.01475694444444,43.074050925925924,41.92293981481482,43.5290625,40.63609953703704,49.61756944444444,44.02886574074074,49.03841435185185,47.60603009259259,43.06496527777778,41.87148148148148,42.04002314814815,40.33986111111111,41.43127314814815,43.85193287037037,40.8677662037037,45.11314814814815,38.186349344135806,44.05969376929012,34.757599344135805,33.31998746141975
203,39.620555555555555,44.29287037037037,39.50165509259259,42.127928240740744,35.70568287037037,33.858900462962964,34.6165162037037,33.82956018518519,40.61011574074074,34.29997685185185,42.01466435185185,41.73274305555555,41.08724537037037,39.849953703703704,36.50478009259259,33.3097337962963,30.321030092592594,33.117349537037036,34.201145833333335,29.783113425925926,31.172881944444445,33.845219907407404,28.25665509259259,33.561655092592595,31.258229166666666,29.76328703703704,37.642719907407404,39.28615740740741,45.5609375,34.77005787037037,44.278194444444445,34.7112037037037,37.75582175925926,44.069074074074074,41.69329861111111,41.58521990740741,46.92653935185185,37.52299768518518,42.19402777777778,44.760300925925925,35.417291666666664,37.39201388888889,48.49736111111111,42.23634259259259,36.873518518518516,34.60885416666667,37.83825231481482,39.50493055555555,37.284375,43.35613425925926,43.68064814814815,40.81886574074074,44.037893518518516,45.629641203703706,34.28138888888889,45.45451388888889,40.48606481481482,46.84487268518519,45.67899305555556,42.78738425925926,44.35629629629629,50.33280092592592,42.8353587962963,40.61184027777778,35.64306712962963,37.56137731481481,36.189618055555556,37.47373842592592,40.139386574074074,40.05494212962963,35.34141203703704,39.412511574074074,38.97347222222222,45.79840277777778,43.99998842592593,48.48606481481482,56.6941087962963,53.38210648148148,47.304212962962964,43.6172337962963,39.65505787037037,42.73564814814815,49.60366898148148,40.40434027777778,43.3184837962963,36.386041666666664,38.381516203703704,38.381516203703704,33.99347222222222,39.62633101851852,33.41966435185185,39.71483796296296,49.911006944444445,42.43372685185185,43.23162037037037,38.837349537037035,40.605949074074076,44.74172453703704,43.90457175925926,45.2825,43.507280092592595,50.1327662037037,40.470219907407404,38.591944444444444,41.90230324074074,38.60716435185185,37.72719907407407,38.72799768518519,38.13275462962963,35.95204861111111,33.84783564814815,36.013263888888886,43.0212962962963,41.906979166666666,43.4822337962963,40.635439814814816,49.40645833333333,43.983217592592595,49.039907407407405,47.56449074074074,43.05746527777778,41.87855324074074,42.0371875,40.34027777777778,41.43238425925926,43.84070601851852,40.86337962962963,45.120370370370374,38.17248119212963,44.101911651234566,34.43403452932099,33.48121045524692
204,39.62366898148148,44.29481481481481,39.51365740740741,42.11907407407407,35.687407407407406,33.87355324074074,34.61805555555556,33.770810185185184,40.63178240740741,34.32056712962963,42.01605324074074,41.72765046296296,41.09119212962963,39.85125,36.504247685185184,33.304398148148145,30.337222222222223,33.11811342592593,34.20769675925926,29.783078703703705,31.177662037037038,33.484594907407406,28.25658564814815,33.56413194444445,31.253680555555555,29.770462962962963,37.654375,39.30048611111111,45.55568287037037,34.77493055555556,44.27872685185185,34.70815972222222,37.753055555555555,44.06729166666667,41.67819444444444,41.583125,46.914085648148145,37.526747685185185,42.19184027777778,44.76196759259259,35.42142361111111,37.40040509259259,48.49732638888889,42.23393518518518,36.88752314814815,34.608900462962964,37.83980324074074,39.498761574074074,37.28335648148148,43.36739583333333,43.683506944444446,40.82030092592593,44.04253472222222,45.631597222222226,34.283171296296295,45.446851851851854,40.48694444444445,46.837800925925926,45.67989583333333,42.6053125,44.35603009259259,50.31834490740741,42.83638888888889,40.02653935185185,35.65006944444445,37.557997685185185,36.182314814814816,37.48851851851852,40.155081018518516,40.02697916666666,35.344224537037036,39.413125,38.985590277777774,45.79585648148148,43.999837962962964,48.481747685185184,56.69416666666667,53.38532407407408,47.28571759259259,43.61909722222222,39.65547453703704,42.73537037037037,49.61185185185185,40.40453703703704,43.31834490740741,36.39038194444444,38.388761574074074,38.388761574074074,33.97059027777778,39.62920138888889,33.4168287037037,39.72234953703704,49.91274305555555,42.452152777777776,43.13806712962963,38.78900462962963,40.612060185185186,44.19322916666667,44.55181712962963,45.28263888888889,43.49695601851852,50.13954861111111,40.47769675925926,38.5866087962963,41.89668981481481,38.608136574074074,37.72594907407407,38.70936342592593,38.132268518518515,35.951342592592596,33.849444444444444,36.01012731481482,42.823993055555555,41.900787037037034,43.42918981481481,40.63047453703704,49.40782407407407,43.94181712962963,49.047094907407406,47.520266203703706,43.046782407407406,41.88487268518519,42.03590277777778,40.33506944444444,41.43259259259259,43.83280092592592,40.86065972222222,45.124525462962964,38.20550347222222,44.09696469907407,34.113120177469135,33.575550250771606
205,39.620810185185185,44.29886574074074,39.52704861111111,42.119282407407404,35.67420138888889,33.88200231481481,34.62135416666667,33.70481481481482,40.65461805555555,34.347824074074076,42.01820601851852,41.7205787037037,41.09385416666667,39.84915509259259,36.50542824074074,33.300810185185185,30.106921296296296,33.119479166666665,34.21155092592593,29.78476851851852,31.175046296296298,33.48447916666667,28.257175925925925,33.56790509259259,31.251041666666666,29.770324074074075,37.66457175925926,39.31138888888889,45.54869212962963,34.78228009259259,44.27899305555555,34.7059375,37.750416666666666,44.069780092592595,41.66795138888889,41.58269675925926,46.90270833333334,37.53186342592593,42.19178240740741,44.76141203703704,35.42662037037037,37.40674768518519,48.49526620370371,42.23153935185185,36.907974537037035,34.61365740740741,37.84238425925926,39.497708333333335,37.28452546296296,43.374710648148145,43.68443287037037,40.82451388888889,44.04706018518519,45.631655092592595,34.283032407407404,45.440416666666664,40.48894675925926,46.83377314814815,45.679340277777776,42.605949074074076,44.35521990740741,50.307291666666664,42.833391203703705,40.034444444444446,35.656655092592594,37.55050925925926,36.17206018518519,37.50693287037037,40.16369212962963,40.00966435185185,35.35135416666667,38.979490740740744,38.99469907407408,45.79097222222222,43.9987962962963,48.47675925925926,57.23363425925926,53.38662037037037,47.26966435185185,43.62119212962963,39.65449074074074,42.743796296296296,49.617349537037036,40.40636574074074,43.31805555555555,36.399039351851854,38.397222222222226,38.397222222222226,33.94481481481481,39.630509259259256,33.41275462962963,39.73122685185185,49.91047453703704,42.467083333333335,43.1400462962963,38.72880787037037,40.6165162037037,44.18484953703704,44.35736111111111,44.83383101851852,43.485034722222224,50.1415625,40.48423611111111,38.584131944444444,41.8927662037037,38.60880787037037,37.711979166666666,38.69498842592593,38.13109953703704,35.95008101851852,33.84986111111111,36.00945601851852,42.82378472222222,41.89428240740741,43.38295138888889,40.625787037037036,49.41172453703704,43.89429398148148,49.04884259259259,47.48376157407407,43.03748842592593,41.888194444444444,42.03327546296296,40.33314814814815,41.434328703703706,43.82290509259259,40.85715277777778,45.13025462962963,38.119742476851854,44.14295621141975,34.19798273533951,33.51841194058642
206,39.628310185185185,44.303958333333334,39.55252314814815,42.123576388888885,35.65831018518519,33.88767361111111,34.62413194444444,33.54657407407407,40.672777777777775,34.37115740740741,42.02204861111111,41.669953703703705,41.09581018518519,39.85145833333333,36.50849537037037,33.640023148148146,30.106458333333332,33.12042824074074,34.214375,29.784293981481483,31.17997685185185,33.47841435185185,28.25925925925926,33.57303240740741,31.24741898148148,29.772291666666668,37.672974537037035,39.32327546296296,45.54303240740741,34.76040509259259,44.28013888888889,34.70305555555556,37.74590277777778,44.07125,41.66564814814815,41.580787037037034,46.883344907407405,37.53622685185185,42.191944444444445,44.68403935185185,35.434571759259256,37.415289351851854,48.49625,42.230891203703706,36.921712962962964,34.615891203703704,37.84398148148148,39.49474537037037,37.28476851851852,43.38320601851852,43.68686342592593,40.82443287037037,44.04876157407407,45.63065972222222,34.28412037037037,45.43440972222222,40.49664351851852,46.82799768518519,45.67916666666667,42.60734953703704,44.35546296296296,50.295462962962965,42.83157407407408,40.04210648148148,35.66582175925926,37.54188657407408,36.16809027777778,37.5159837962963,40.17267361111111,39.990717592592596,35.35775462962963,38.980243055555555,39.001724537037035,45.78414351851852,43.996493055555554,48.46643518518518,56.82510416666667,53.390474537037036,47.25440972222222,43.62322916666667,39.65365740740741,42.74327546296296,49.62488425925926,40.404895833333335,43.3209837962963,36.40321759259259,38.40236111111111,38.40236111111111,33.91954861111111,39.63564814814815,33.409675925925924,39.74030092592593,49.909560185185185,42.47866898148148,42.70244212962963,38.68042824074074,40.62141203703704,44.1746412037037,44.36818287037037,44.82596064814815,43.46357638888889,50.14225694444445,40.48884259259259,38.641215277777775,41.886608796296294,38.61020833333333,37.706122685185186,38.6769212962963,38.13210648148148,35.949189814814815,33.85302083333333,36.006006944444444,42.81967592592593,41.74539351851852,43.34027777777778,40.61136574074074,49.413206018518515,43.849016203703705,49.05391203703704,47.44630787037037,43.02868055555555,41.89251157407407,42.03274305555556,40.32820601851852,41.43893518518519,43.8118287037037,40.85212962962963,44.72361111111111,38.09642602237654,44.07816502700617,34.220019772376546,33.558465952932096
